"name","split","no","class","team","conference","pos","gp","gs","ab","pa","r","h","2b","3b","hr","rbi","tb","k","bb","hbp","sf","sh","cs","sb","dp","avg","obp","slg","ops","iso","babip","woba","k%","bb%","hr%","rc"
"Alex Dwan","ALL","13","So","Alma","Michigan Intercol. Ath. Assn.","C","29","21","84","96","8","17","6","0","1","11","26","18","7","3","0","2","1","0","2",".202",".287",".310",".597",".107",".246",".267",".188",".073",".010","6.73"
"Alex Featherstone","ALL","9","So","Oglethorpe","SAA","INF","14","7","25","30","6","4","0","0","0","1","4","6","4","0","0","1","0","0","1",".160",".276",".160",".436",".000",".211",".211",".200",".133",".000","1.06"
"Alex Fee","ALL","31","Fr","Geneva","PAC","OF","21","17","66","71","7","22","4","1","0","10","28","8","1","1","0","3","1","3","0",".333",".353",".424",".777",".091",".379",".327",".113",".014",".000","10.29"
"Alex Flicker","ALL","24","Fr","Penn College","NEAC","C","32","31","122","137","25","45","4","0","2","32","55","12","10","3","1","1","0","0","3",".369",".426",".451",".877",".082",".394",".387",".088",".073",".015","24.05"
"Alex Fultz","ALL","24","Sr","Kalamazoo","Michigan Intercol. Ath. Assn.","C","37","37","115","139","15","38","7","0","1","17","48","20","16","3","5","0","4","0","3",".330",".410",".417",".827",".087",".374",".366",".144",".115",".007","20.09"
"Alex Gonzalez","ALL","16","So","Covenant","USA South","1B","39","39","148","184","40","51","12","1","4","32","77","34","25","8","3","0","2","10","7",".345",".457",".520",".977",".176",".416",".427",".185",".136",".022","35.01"
"Alex Gould","ALL","2","Sr","Hiram","NCAC","INF","34","32","112","127","14","35","8","0","0","18","43","14","8","4","0","3","0","1","4",".312",".379",".384",".763",".071",".357",".335",".110",".063",".000","16.48"
"Alex Gow","ALL","9","So","Kenyon","NCAC","P","37","37","143","165","31","48","7","1","3","32","66","21","17","3","2","0","1","0","8",".336",".412",".462",".874",".126",".372",".386",".127",".103",".018","25.72"
"Alex Hoskins","ALL","28","So","Kenyon","NCAC","C","19","8","36","40","2","6","2","0","0","2","8","11","2","2","0","0","0","0","2",".167",".250",".222",".472",".056",".240",".223",".275",".050",".000","1.15"
"Alex Hoss","ALL","5","Sr","Elms","NECC","OF","35","35","122","144","30","40","5","2","0","7","49","22","14","5","0","3","3","16","1",".328",".418",".402",".820",".074",".400",".363",".153",".097",".000","24.21"
"Alex Jacobson","ALL","26","Sr","Dickinson","Centennial","C","35","35","131","149","27","40","5","3","2","22","57","26","11","3","2","2","1","3","4",".305",".367",".435",".802",".130",".362",".348",".174",".074",".013","21.20"
"Alex Jinkins","ALL","8","Jr","Wis.-Stout","WIAC","C","17","14","40","54","9","9","2","0","1","5","14","12","9","5","0","0","1","1","2",".225",".426",".350",".776",".125",".296",".366",".222",".167",".019","6.79"
"Alex Kachler","ALL","10","Jr","Methodist","USA South","INF","41","41","165","194","42","67","17","2","7","54","109","17","21","5","3","0","0","2","2",".406",".479",".661","1.140",".255",".417",".485",".088",".108",".036","48.02"
"Alex Kermendy","ALL","9","Sr","Carroll (WI)","CCIW","INF","35","32","124","140","18","31","6","1","0","14","39","11","6","1","4","5","3","3","7",".250",".281",".315",".596",".065",".265",".253",".079",".043",".000","9.10"
"Alex Kidwiler","ALL","20","Jr","Stevenson","MAC Commonwealth","C","40","39","130","159","32","42","10","1","6","28","72","20","23","4","2","0","0","2","2",".323",".434",".554",".988",".231",".340",".427",".126",".145",".038","31.33"
"Alex Klalo","ALL","33","Fr","Stockton","NJAC","OF","24","2","24","29","4","4","0","0","0","2","4","6","3","0","0","2","0","0","1",".167",".259",".167",".426",".000",".222",".194",".207",".103",".000","0.87"
"Alex Koch","ALL","32","Sr","Wis.-Oshkosh","WIAC","OF","34","34","139","149","25","49","15","0","2","28","70","14","4","1","5","0","1","7","4",".353",".362",".504",".866",".151",".367",".371",".094",".027",".013","24.36"
"Alex Kokos","ALL","5","Jr","Rowan","NJAC","INF","43","42","180","199","34","60","19","1","1","33","84","12","11","4","3","1","3","11","7",".333",".379",".467",".846",".133",".347",".367",".060",".055",".005","30.24"
"Alex Lam","ALL","17","Sr","Thiel","PAC","INF","39","38","143","178","37","52","8","0","1","28","63","7","17","13","5","0","1","0","4",".364",".461",".441",".902",".077",".364",".402",".039",".096",".006","31.95"
"Alex Lemanski","ALL","9","Jr","Bluffton","HCAC","INF","33","22","87","105","10","20","4","0","0","14","24","27","15","0","2","1","0","3","2",".230",".337",".276",".613",".046",".323",".283",".257",".143",".000","9.84"
"Alex Lemery","ALL","17","Fr","Marymount (VA)","Atlantic East","INF","16","6","21","28","2","2","0","0","0","0","2","10","6","1","0","0","1","2","0",".095",".321",".095",".416",".000",".182",".237",".357",".214",".000","1.32"
"Alex Liem","ALL","24","Fr","D'Youville","AMCC","C","26","25","73","94","9","11","7","0","0","9","18","24","17","3","1","0","3","0","1",".151",".330",".247",".577",".096",".220",".280",".255",".181",".000","6.07"
"Alex Loparco","ALL","1","Sr","Western New Eng.","CCC","INF","37","37","150","181","38","54","8","0","1","22","65","16","20","10","1","0","4","14","5",".360",".464",".433",".897",".073",".396",".405",".088",".110",".006","32.95"
"Alex Ludwick","ALL","11","So","Baldwin Wallace","OAC","UT","43","43","188","203","43","59","11","6","2","35","88","16","9","0","4","2","2","7","3",".314",".338",".468",".806",".154",".328",".343",".079",".044",".010","30.07"
"Alex Luscher","ALL","2","Fr","Bard","Liberty League","INF","23","22","68","86","14","18","1","0","0","10","19","13","6","8","2","2","2","4","2",".265",".381",".279",".660",".015",".316",".306",".151",".070",".000","9.30"
"Alex Malech","ALL","18","Jr","Yeshiva","Skyline","P","23","22","65","73","5","18","1","1","0","6","21","16","7","0","1","0","0","4","2",".277",".342",".323",".665",".046",".360",".301",".219",".096",".000","8.38"
"Alex Mesaros","ALL","28","So","Merchant Marine","Skyline","2B","32","30","95","126","17","26","6","2","1","25","39","22","16","11","2","2","3","6","1",".274",".427",".411",".838",".137",".338",".373",".175",".127",".008","19.51"
"Alex Miller","ALL","44","Sr","Franklin & Marshall","Centennial","1B","36","30","126","142","28","37","8","2","2","19","55","28","11","3","1","1","3","13","2",".294",".362",".437",".799",".143",".361",".349",".197",".077",".014","20.95"
"Alex Mis","ALL","27","Jr","Franklin","HCAC","C","45","44","154","199","32","39","8","0","3","27","56","27","33","7","4","1","1","2","6",".253",".399",".364",".763",".110",".281",".348",".136",".166",".015","25.63"
"Alex Mumme","ALL","21","Jr","Ursinus","Centennial","INF","36","36","154","174","60","65","21","1","14","45","130","37","18","1","1","0","0","4","0",".422",".483",".844","1.327",".422",".490",".555",".213",".103",".080","52.19"
"Alex Olague","ALL","35","Fr","Redlands","SCIAC","1B","23","13","56","62","11","16","5","2","0","8","25","20","5","1","0","0","0","0","1",".286",".355",".446",".801",".161",".444",".351",".323",".081",".000","8.58"
"Alex Osness","ALL","4","Sr","Wis.-Superior","UMAC","INF","31","26","98","119","26","37","6","1","0","16","45","8","14","1","2","4","4","4","1",".378",".452",".459",".911",".082",".402",".389",".067",".118",".000","21.11"
"Alex Page","ALL","7","Fr","Marietta","OAC","OF","37","36","142","159","25","49","14","1","4","18","77","27","15","2","0","0","4","3","2",".345",".415",".542",".957",".197",".405",".417",".170",".094",".025","29.00"
"Alex Panstares","ALL","15","Sr","Williams","NESCAC","C","31","30","106","119","14","22","5","1","1","12","32","23","5","6","1","1","0","2","0",".208",".280",".302",".582",".094",".253",".262",".193",".042",".008","9.90"
"Alex Park","ALL","28","So","Gordon","CCC","C","13","6","23","30","6","4","1","0","0","4","5","6","3","4","0","0","1","0","0",".174",".367",".217",".584",".043",".235",".296",".200",".100",".000","2.42"
"Alex Parkos","ALL","28","Sr","Eastern Conn. St.","Little East","INF","38","37","134","159","21","34","7","0","1","23","44","33","14","7","4","0","0","0","4",".254",".346",".328",".674",".075",".317",".307",".208",".088",".006","16.68"
"Alex Parrott","ALL","13","So","Brandeis","UAA","OF","32","26","87","99","13","24","5","2","2","18","39","24","9","3","0","0","0","4","0",".276",".364",".448",".812",".172",".361",".359",".242",".091",".020","15.40"
"Alex Perrella","ALL","4","Sr","Hiram","NCAC","OF","32","32","110","137","19","28","2","1","1","11","35","11","8","7","2","10","4","6","2",".255",".339",".318",".657",".064",".270",".279",".080",".058",".007","13.44"
"Alex Prindle","ALL","15","Fr","Edgewood","NACC","C","32","28","109","118","11","25","3","0","1","9","31","24","7","1","0","1","1","0","0",".229",".282",".284",".566",".055",".286",".256",".203",".059",".008","9.04"
"Alex Robson","ALL","28","Sr","Wis.-La Crosse","WIAC","INF","33","28","97","115","14","33","7","0","1","14","43","10","11","2","3","2","0","3","1",".340",".407",".443",".850",".103",".360",".368",".087",".096",".009","19.32"
"Alex Rodriguez","ALL","30","Jr","Trinity (CT)","NESCAC","C","35","33","129","141","20","38","11","0","2","33","55","27","9","0","3","0","2","7","4",".295",".333",".426",".759",".132",".350",".331",".191",".064",".014","17.69"
"Alex Rozner","ALL","3","Fr","Centre","SAA","3b","17","10","25","31","4","3","1","0","0","6","4","9","3","2","0","1","0","0","1",".120",".267",".160",".427",".040",".188",".212",".290",".097",".000","0.84"
"Alex Salesky","ALL","24","Sr","Alvernia","MAC Commonwealth","C","44","43","148","178","25","44","14","3","3","25","73","25","24","0","2","4","1","1","3",".297",".391",".493",".884",".196",".336",".376",".140",".135",".017","28.16"
"Alex Savary","ALL","7","Sr","Buena Vista","American Rivers","PH","12","7","27","30","2","2","1","0","0","2","3","9","2","0","1","0","0","0","0",".074",".133",".111",".244",".037",".105",".118",".300",".067",".000","-0.67"
"Alex Schlapak","ALL","29","Fr","Mass. Maritime","MASCAC","OF","18","15","53","56","6","13","0","1","0","3","15","5","3","0","0","0","1","0","2",".245",".286",".283",".569",".038",".271",".257",".089",".054",".000","3.76"
"Alex Schwartz","ALL","3","Jr","Cornell College","MWC","C","30","23","82","94","10","21","4","0","0","12","25","15","9","2","0","1","0","1","1",".256",".344",".305",".649",".049",".313",".296",".160",".096",".000","9.87"
"Alex Stamos","ALL","24","Sr","Principia","SLIAC","P","22","19","42","51","3","7","2","0","0","3","9","18","7","1","1","0","1","0","0",".167",".294",".214",".508",".048",".280",".246",".353",".137",".000","2.86"
"Alex Staton","ALL","12","Sr","Hood","MAC Commonwealth","INF","21","19","62","69","15","15","0","0","0","5","15","20","5","0","1","1","1","4","0",".242",".294",".242",".536",".000",".349",".243",".290",".072",".000","5.52"
"Alex Stump","ALL","8","Fr","Albright","MAC Commonwealth","INF","19","12","50","56","6","12","4","0","0","3","16","7","3","2","0","1","1","0","1",".240",".309",".320",".629",".080",".279",".281",".125",".054",".000","4.56"
"Alex Sugi","ALL","16","Fr","Crown (MN)","UMAC","INF","20","7","35","40","9","10","0","0","0","7","10","6","4","1","0","0","0","1","0",".286",".375",".286",".661",".000",".345",".310",".150",".100",".000","4.99"
"Alex Tsuruda","ALL","4","Sr","Chapman","SCIAC","OF","52","52","200","240","37","50","15","1","1","26","70","24","26","11","1","2","4","21","5",".250",".366",".350",".716",".100",".278",".325",".100",".108",".004","29.49"
"Alex Velaquez","ALL","19","Jr","CCNY","CUNYAC","UT","29","25","80","98","14","18","2","0","0","10","20","25","12","6","0","0","2","14","0",".225",".367",".250",".617",".025",".327",".300",".255",".122",".000","11.45"
"Alex Winchell","ALL","33","Jr","SUNY Poly","NEAC","1b","14","12","40","46","3","12","1","0","0","7","13","12","6","0","0","0","0","0","0",".300",".391",".325",".716",".025",".429",".330",".261",".130",".000","6.15"
"Alex Wuschner","ALL","10","Jr","Caltech","SCIAC","OF","19","12","35","39","3","5","1","0","0","2","6","13","3","1","0","0","1","0","0",".143",".231",".171",".402",".029",".227",".195",".333",".077",".000","0.74"
"Alex Zelger","ALL","34","So","Penn College","NEAC","UT","34","34","145","165","31","38","7","0","1","7","48","7","18","1","1","0","0","5","2",".262",".345",".331",".676",".069",".268",".308",".042",".109",".006","19.29"
"Alexander Bissanti","ALL","7","Jr","Fitchburg St.","MASCAC","INF","24","20","57","78","11","14","1","0","0","7","15","20","9","8","1","3","1","1","0",".246",".413",".263",".676",".018",".368",".318",".256",".115",".000","9.29"
"Alexander Briggs","ALL","1","Fr","Cal Lutheran","SCIAC","INF","14","9","41","45","9","11","1","3","0","8","18","10","3","1","0","0","0","0","1",".268",".333",".439",".772",".171",".355",".337",".222",".067",".000","6.01"
"Alexander Halladay","ALL","9","Jr","Wilkes","MAC Freedom","INF","16","3","22","26","4","11","1","1","0","6","14","3","3","1","0","0","0","0","1",".500",".577",".636","1.213",".136",".579",".527",".115",".115",".000","7.25"
"Alexander Jelloian","ALL","30","So","Whittier","SCIAC","3B","38","37","129","147","11","41","9","1","2","16","58","12","3","10","1","4","2","4","2",".318",".378",".450",".828",".132",".336",".356",".082",".020",".014","22.07"
"Alexander Pappas","ALL","8","Sr","Bridgewater St.","MASCAC","C","16","10","36","42","5","4","0","0","0","3","4","8","1","4","0","1","0","0","1",".111",".220",".111",".331",".000",".143",".170",".190",".024",".000","0.23"
"Alexander Weber","ALL","1","Fr","Wesley","Atlantic East","INF","31","31","109","132","25","36","3","0","2","18","45","21","12","6","1","4","1","8","3",".330",".422",".413",".835",".083",".391",".365",".159",".091",".015","21.43"
"Alexander White","ALL","9","Sr","Eastern Conn. St.","Little East","OF","40","37","135","165","28","41","9","2","1","25","57","21","23","3","3","1","1","7","4",".304",".409",".422",".831",".119",".345",".367",".127",".139",".006","25.67"
"Alexe De La Pena","ALL","13","So","Me.-Presque Isle","North Atlantic","OF","26","19","64","77","7","9","0","0","0","1","9","20","5","3","0","5","1","1","3",".141",".236",".141",".377",".000",".205",".177",".260",".065",".000","0.80"
"Alexis Castillo","ALL","42","So","Oberlin","NCAC","OF","34","31","109","125","15","39","12","0","1","26","54","19","12","1","2","1","0","2","3",".358",".419",".495",".914",".138",".418",".396",".152",".096",".008","22.05"
"Alfredo Granier","ALL","24","So","Birmingham-So.","SAA","SS","51","44","150","175","27","52","3","0","0","24","55","17","3","15","1","6","1","3","2",".347",".414",".367",".781",".020",".388",".345",".097",".017",".000","26.37"
"Allen Murphy","ALL","30","Jr","St. John Fisher","Empire 8","INF","43","43","170","198","47","67","15","2","9","42","113","28","21","7","0","0","1","5","3",".394",".480",".665","1.145",".271",".436",".491",".141",".106",".045","48.83"
"Ambrose Consol","ALL","27","So","Stevens","Empire 8","OF","18","7","23","28","1","3","0","0","0","2","3","8","2","2","0","1","0","0","0",".130",".259",".130",".389",".000",".200",".196",".286",".071",".000","0.92"
"Anderson Jimenez","ALL","2","Fr","New England Col.","NECC","INF","41","41","139","163","34","46","8","0","2","26","60","11","15","1","2","6","2","8","4",".331",".395",".432",".827",".101",".344",".353",".067",".092",".012","24.79"
"Andre Marchesseault","ALL","1","Sr","Lasell","Great Northeast","INF","36","35","124","144","35","47","12","1","2","24","67","14","16","1","3","0","0","4","1",".379",".444",".540",".984",".161",".405",".426",".097",".111",".014","30.11"
"Andre Padovani","ALL","26","So","Emerson","NEWMAC","UT","21","14","48","55","1","8","1","0","0","4","9","16","6","0","1","0","3","2","2",".167",".255",".188",".443",".021",".242",".212",".291",".109",".000","0.96"
"Andrea Casabianca","ALL","27","Fr","Clark (MA)","NEWMAC","INF","27","21","70","90","14","13","2","0","1","10","18","21","17","2","0","1","0","1","1",".186",".360",".257",".617",".071",".250",".297",".233",".189",".011","8.66"
"Andreas Bailey","ALL","7","Jr","Clarks Summit","CSAC","OF","32","32","108","124","21","27","6","4","0","11","41","17","8","8","0","0","1","7","2",".250",".347",".380",".727",".130",".297",".327",".137",".065",".000","15.68"
"Andrei Stoyanow","ALL","5","Fr","Hendrix","SAA","P","43","42","137","174","26","35","11","3","1","25","55","33","27","9","0","1","3","15","5",".255",".410",".401",".811",".146",".330",".367",".190",".155",".006","25.35"
"Andres Martinez","ALL","15","Fr","Sul Ross St.","ASC","C","20","16","61","77","10","16","0","1","0","12","18","10","10","2","1","3","0","2","2",".262",".378",".295",".673",".033",".308",".303",".130",".130",".000","8.85"
"Andres Oselio","ALL","3","Sr","MSOE","NACC","INF","33","32","116","142","25","38","3","0","0","19","41","14","15","5","1","5","1","5","1",".328",".423",".353",".776",".026",".369",".344",".099",".106",".000","21.57"
"Andrew Akins","ALL","4","Sr","Berea","USA South","C","32","30","106","118","8","24","1","4","0","8","33","15","6","4","1","1","3","2","2",".226",".291",".311",".602",".085",".261",".268",".127",".051",".000","9.45"
